SDT_YY,SDT_MM,SDT_DD,SDT_DY,ARP,ODP,FLO,FLT,AOD,STT,DLY,DLY_RATE
2019,9,16,월,ARP1,ARP3,J,J1250,D,16:40,0,0.075002477
2019,9,16,월,ARP6,ARP3,A,A1236,A,21:45,0,0.04447731
2019,9,16,월,ARP3,ARP1,A,A1915,A,9:05,0,0.017575145
2019,9,16,월,ARP1,ARP3,A,A1915,D,7:55,0,0.037404526
2019,9,16,월,ARP1,ARP3,B,B1024,A,21:20,0,0.100663267
2019,9,16,월,ARP3,ARP1,B,B1024,D,20:00,1,0.382149011
2019,9,16,월,ARP2,ARP3,B,B1182,A,14:25,0,0.018241357
2019,9,16,월,ARP3,ARP2,B,B1182,D,13:25,0,0.100809097
2019,9,16,월,ARP1,ARP3,F,F1214,A,14:05,0,0.058045473
2019,9,16,월,ARP3,ARP1,F,F1214,D,13:00,0,0.122065261
2019,9,16,월,ARP3,ARP1,F,F1227,A,19:20,0,0.053867564
2019,9,16,월,ARP1,ARP3,F,F1227,D,18:10,0,0.025504453
2019,9,16,월,ARP6,ARP3,F,F1702,A,9:00,0,0.082721524
2019,9,16,월,ARP3,ARP6,F,F1702,D,8:00,1,0.456847578
2019,9,16,월,ARP1,ARP3,H,H1108,A,12:00,0,0.024458267
2019,9,16,월,ARP3,ARP1,H,H1108,D,10:50,0,0.065869153
2019,9,16,월,ARP3,ARP1,H,H1125,A,17:15,0,0.061712522
2019,9,16,월,ARP1,ARP3,H,H1125,D,16:05,0,0.089297749
2019,9,16,월,ARP2,ARP3,H,H1510,A,16:35,0,0.031495113
2019,9,16,월,ARP3,ARP2,H,H1510,D,15:30,0,0.061762016
2019,9,16,월,ARP3,ARP1,I,I1319,A,14:50,0,0.089571282
2019,9,16,월,ARP1,ARP3,I,I1319,D,13:35,0,0.187596694
2019,9,16,월,ARP1,ARP3,I,I1338,A,22:20,0,0.023544064
2019,9,16,월,ARP3,ARP1,I,I1338,D,21:10,0,0.174720317
2019,9,16,월,ARP8,ARP3,I,I1594,A,19:55,1,0.129555941
2019,9,16,월,ARP3,ARP8,I,I1594,D,19:05,0,0.212063804
2019,9,16,월,ARP3,ARP2,J,J1020,A,20:10,0,0.03513708
2019,9,16,월,ARP2,ARP3,J,J1020,D,19:10,0,0.022245077
2019,9,16,월,ARP1,ARP3,J,J1233,A,15:40,0,0.0435948
2019,9,16,월,ARP3,ARP1,J,J1233,D,14:30,0,0.084909916
2019,9,16,월,ARP3,ARP1,J,J1268,A,22:10,0,0.006527761
2019,9,16,월,ARP1,ARP3,J,J1268,D,21:00,0,0.016666275
2019,9,16,월,ARP4,ARP3,J,J1803,A,8:05,0,0.027324233
2019,9,16,월,ARP3,ARP4,J,J1803,D,7:00,0,0.011470273
2019,9,16,월,ARP3,ARP6,A,A1236,D,20:35,0,0.191939682
2019,9,16,월,ARP1,ARP3,A,A1916,A,11:00,0,0.04141739
2019,9,16,월,ARP3,ARP1,A,A1916,D,9:50,0,0.167789191
2019,9,16,월,ARP3,ARP1,A,A1943,A,13:05,0,0.025619002
2019,9,16,월,ARP1,ARP3,A,A1943,D,11:50,0,0.159521013
2019,9,16,월,ARP1,ARP3,A,A1964,A,18:30,0,0.094831593
2019,9,16,월,ARP3,ARP1,A,A1964,D,17:20,1,0.309429288
2019,9,16,월,ARP3,ARP1,A,A1967,A,16:55,0,0.09051428
2019,9,16,월,ARP1,ARP3,A,A1967,D,15:45,1,0.32473278
2019,9,16,월,ARP1,ARP3,A,A1992,A,21:30,0,0.069802217
2019,9,16,월,ARP3,ARP1,A,A1992,D,20:20,0,0.182502076
2019,9,16,월,ARP1,ARP3,B,B1026,A,10:45,0,0.022770979
2019,9,16,월,ARP3,ARP1,B,B1026,D,9:40,0,0.10506238
2019,9,16,월,ARP2,ARP3,B,B1112,A,17:30,0,0.084123507
2019,9,16,월,ARP3,ARP2,B,B1112,D,16:30,0,0.061161648
2019,9,16,월,ARP3,ARP1,F,F1201,A,7:20,0,0.013410699
2019,9,16,월,ARP1,ARP3,F,F1201,D,6:10,0,0.021223685
2019,9,16,월,ARP1,ARP3,F,F1228,A,20:55,0,0.061688945
2019,9,16,월,ARP3,ARP1,F,F1228,D,19:45,1,0.613946855
2019,9,16,월,ARP3,ARP6,F,F1703,A,18:05,1,0.146306649
2019,9,16,월,ARP6,ARP3,F,F1703,D,17:05,0,0.047951519
2019,9,16,월,ARP1,ARP3,H,H1112,A,12:50,0,0.0243423
2019,9,16,월,ARP3,ARP1,H,H1112,D,11:40,0,0.130191952
2019,9,16,월,ARP3,ARP1,H,H1151,A,7:30,0,0.002344955
2019,9,16,월,ARP3,ARP1,H,H1147,A,21:45,0,0.044318903
2019,9,16,월,ARP1,ARP3,H,H1147,D,20:35,0,0.058612704
2019,9,16,월,ARP3,ARP2,H,H1511,A,15:35,0,0.117008932
2019,9,16,월,ARP2,ARP3,H,H1511,D,14:30,0,0.1827804
2019,9,16,월,ARP4,ARP3,H,H1706,A,19:10,0,0.033984371
2019,9,16,월,ARP3,ARP4,H,H1706,D,18:15,0,0.048215192
2019,9,16,월,ARP1,ARP3,I,I1320,A,15:00,0,0.055305533
2019,9,16,월,ARP3,ARP1,I,I1320,D,13:45,0,0.106721416
2019,9,16,월,ARP3,ARP1,I,I1339,A,20:50,0,0.056583788
2019,9,16,월,ARP1,ARP3,I,I1339,D,19:35,1,0.277902126
2019,9,16,월,ARP2,ARP3,I,I1564,A,14:05,0,0.029396474
2019,9,16,월,ARP3,ARP2,I,I1564,D,12:50,1,0.255510241
2019,9,16,월,ARP3,ARP8,I,I1595,A,21:30,0,0.042894393
2019,9,16,월,ARP8,ARP3,I,I1595,D,20:40,0,0.026653996
2019,9,16,월,ARP2,ARP3,J,J1021,A,22:05,0,0.03806369
2019,9,16,월,ARP3,ARP2,J,J1021,D,21:05,0,0.226484179
2019,9,16,월,ARP3,ARP1,J,J1218,A,11:50,0,0.036490571
2019,9,16,월,ARP1,ARP3,J,J1218,D,10:40,0,0.077499539
2019,9,16,월,ARP3,ARP1,J,J1234,A,14:30,0,0.018175749
2019,9,16,월,ARP1,ARP3,J,J1234,D,13:20,0,0.088673308
2019,9,16,월,ARP1,ARP3,J,J1251,A,19:15,0,0.058504529
2019,9,16,월,ARP3,ARP1,J,J1251,D,18:05,1,0.30159235
2019,9,16,월,ARP1,ARP3,A,A1404,A,10:40,0,0.04141739
2019,9,16,월,ARP3,ARP1,A,A1404,D,9:35,0,0.167789191
2019,9,16,월,ARP3,ARP1,A,A1405,A,12:20,0,0.059402585
2019,9,16,월,ARP1,ARP3,A,A1405,D,11:10,1,0.23492685
2019,9,16,월,ARP1,ARP3,A,A1944,A,15:20,0,0.094812118
2019,9,16,월,ARP3,ARP1,A,A1944,D,14:10,0,0.147496089
2019,9,16,월,ARP3,ARP1,A,A1993,A,22:00,0,0.022272516
2019,9,16,월,ARP1,ARP3,A,A1993,D,20:50,0,0.074117906
2019,9,16,월,ARP1,ARP3,B,B1028,A,14:20,0,0.073880054
2019,9,16,월,ARP3,ARP1,B,B1028,D,13:10,1,0.339043468
2019,9,16,월,ARP1,ARP3,F,F1202,A,9:15,0,0.013206649
2019,9,16,월,ARP3,ARP1,F,F1202,D,8:10,0,0.088263214
2019,9,16,월,ARP3,ARP1,F,F1215,A,14:05,1,0.150661647
2019,9,16,월,ARP1,ARP3,F,F1215,D,12:55,0,0.182514399
2019,9,16,월,ARP3,ARP1,F,F1229,A,19:45,0,0.059585046
2019,9,16,월,ARP1,ARP3,F,F1229,D,18:35,0,0.071266599
2019,9,16,월,ARP6,ARP3,F,F1704,A,19:45,1,0.146655425
2019,9,16,월,ARP3,ARP6,F,F1704,D,18:45,0,0.06521365
2019,9,16,월,ARP3,ARP1,H,H1113,A,12:30,0,0.075606428
2019,9,16,월,ARP1,ARP3,H,H1113,D,11:35,0,0.115034521
2019,9,16,월,ARP1,ARP3,H,H1126,A,21:10,0,0.053551141
2019,9,16,월,ARP3,ARP1,H,H1126,D,20:00,0,0.137378603
2019,9,16,월,ARP3,ARP6,H,H1801,A,12:20,0,0.049896266
2019,9,16,월,ARP6,ARP3,H,H1801,D,11:15,1,0.255443186
2019,9,16,월,ARP3,ARP1,I,I1321,A,15:55,0,0.06601505
2019,9,16,월,ARP1,ARP3,I,I1321,D,14:40,0,0.12732853
2019,9,16,월,ARP1,ARP3,I,I1340,A,22:00,0,0.025285749
2019,9,16,월,ARP3,ARP1,I,I1340,D,20:45,1,0.299448788
2019,9,16,월,ARP3,ARP2,I,I1565,A,15:00,0,0.073268749
2019,9,16,월,ARP2,ARP3,I,I1565,D,14:00,0,0.11738383
2019,9,16,월,ARP1,ARP3,J,J1219,A,12:20,0,0.037642304
2019,9,16,월,ARP3,ARP1,J,J1219,D,11:10,0,0.159500748
2019,9,16,월,ARP1,ARP3,J,J1235,A,16:20,0,0.0435948
2019,9,16,월,ARP3,ARP1,J,J1235,D,15:10,0,0.092648208
2019,9,16,월,ARP1,ARP3,J,J1255,A,19:25,0,0.035966661
2019,9,16,월,ARP3,ARP1,J,J1255,D,18:15,0,0.135858431
2019,9,16,월,ARP1,ARP3,A,A1408,A,14:05,0,0.081338696
2019,9,16,월,ARP3,ARP1,A,A1408,D,13:00,0,0.198640659
2019,9,16,월,ARP3,ARP1,A,A1409,A,15:40,1,0.155489981
2019,9,16,월,ARP1,ARP3,A,A1409,D,14:35,1,0.611504853
2019,9,16,월,ARP1,ARP3,A,A1410,A,17:20,0,0.049319144
2019,9,16,월,ARP3,ARP1,A,A1410,D,16:10,0,0.223529071
2019,9,16,월,ARP3,ARP1,A,A1411,A,19:00,0,0.054624092
2019,9,16,월,ARP1,ARP3,A,A1411,D,17:55,1,0.291847438
2019,9,16,월,ARP1,ARP3,A,A1920,A,11:30,0,0.02236405
2019,9,16,월,ARP3,ARP1,A,A1920,D,10:20,0,0.167789191
2019,9,16,월,ARP1,ARP3,A,A1970,A,18:10,0,0.050399963
2019,9,16,월,ARP3,ARP1,A,A1970,D,17:00,1,0.238778964
2019,9,16,월,ARP1,ARP3,A,A1994,A,22:00,0,0.075309649
2019,9,16,월,ARP3,ARP1,A,A1994,D,20:50,1,0.405319482
2019,9,16,월,ARP3,ARP2,B,B1113,A,15:55,0,0.025299827
2019,9,16,월,ARP2,ARP3,B,B1113,D,15:00,0,0.072867654
2019,9,16,월,ARP3,ARP2,B,B1115,A,15:40,0,0.054487333
2019,9,16,월,ARP2,ARP3,B,B1115,D,14:40,0,0.072867654
2019,9,16,월,ARP3,ARP1,F,F1203,A,7:25,0,0.013410699
2019,9,16,월,ARP1,ARP3,F,F1203,D,6:15,0,0.021223685
2019,9,16,월,ARP1,ARP3,F,F1216,A,14:40,1,0.166536897
2019,9,16,월,ARP3,ARP1,F,F1216,D,13:30,1,0.472539961
2019,9,16,월,ARP1,ARP3,H,H1114,A,13:15,0,0.018471522
2019,9,16,월,ARP3,ARP1,H,H1114,D,12:05,0,0.051469669
2019,9,16,월,ARP3,ARP1,H,H1127,A,19:25,0,0.057902712
2019,9,16,월,ARP1,ARP3,H,H1127,D,18:15,0,0.096095525
2019,9,16,월,ARP3,ARP2,H,H1513,A,16:30,1,0.123767547
2019,9,16,월,ARP2,ARP3,H,H1513,D,15:30,1,0.275372326
2019,9,16,월,ARP6,ARP3,H,H1802,A,10:45,0,0.030408364
2019,9,16,월,ARP3,ARP6,H,H1802,D,9:35,0,0.147088468
2019,9,16,월,ARP3,ARP6,I,I1551,A,8:35,0,0.013766499
2019,9,16,월,ARP6,ARP3,I,I1551,D,7:25,0,0.010924424
2019,9,16,월,ARP2,ARP3,I,I1566,A,18:25,1,0.127219811
2019,9,16,월,ARP3,ARP2,I,I1566,D,17:25,1,0.353583872
2019,9,16,월,ARP3,ARP2,J,J1004,A,8:05,0,0.02796546
2019,9,16,월,ARP2,ARP3,J,J1004,D,7:05,0,0.023188012
2019,9,16,월,ARP3,ARP1,J,J1258,A,19:30,0,0.019659409
2019,9,16,월,ARP1,ARP3,J,J1258,D,18:20,0,0.060696598
2019,9,16,월,ARP1,ARP3,A,A1900,A,7:40,0,0.016741721
2019,9,16,월,ARP3,ARP1,A,A1900,D,6:30,0,0.003839816
2019,9,16,월,ARP3,ARP1,A,A1921,A,9:35,0,0.044876516
2019,9,16,월,ARP1,ARP3,A,A1921,D,8:20,0,0.037404526
2019,9,16,월,ARP3,ARP1,A,A1947,A,13:35,0,0.046677105
2019,9,16,월,ARP1,ARP3,A,A1947,D,12:20,0,0.096045256
2019,9,16,월,ARP3,ARP1,A,A1971,A,17:10,0,0.083995931
2019,9,16,월,ARP3,ARP1,A,A1995,A,22:30,0,0.022272516
2019,9,16,월,ARP1,ARP3,A,A1995,D,21:20,0,0.074117906
2019,9,16,월,ARP3,ARP1,B,B1029,A,12:30,0,0.05577036
2019,9,16,월,ARP1,ARP3,B,B1029,D,11:25,0,0.119260095
2019,9,16,월,ARP1,ARP3,F,F1204,A,9:40,0,0.028790498
2019,9,16,월,ARP3,ARP1,F,F1204,D,8:30,1,0.328722328
2019,9,16,월,ARP3,ARP1,F,F1217,A,14:25,1,0.163150728
2019,9,16,월,ARP1,ARP3,F,F1217,D,13:15,1,0.710427642
2019,9,16,월,ARP1,ARP3,F,F1230,A,21:35,0,0.020501185
2019,9,16,월,ARP3,ARP1,F,F1230,D,20:25,0,0.112959422
2019,9,16,월,ARP3,ARP6,F,F1705,A,21:40,0,0.113864928
2019,9,16,월,ARP6,ARP3,F,F1705,D,20:40,0,0.06950514
2019,9,16,월,ARP3,ARP1,H,H1115,A,13:35,0,0.026619393
2019,9,16,월,ARP1,ARP3,H,H1115,D,12:15,0,0.116226926
2019,9,16,월,ARP1,ARP3,H,H1128,A,22:00,0,0.025029965
2019,9,16,월,ARP3,ARP1,H,H1128,D,20:50,1,0.391393542
2019,9,16,월,ARP2,ARP3,H,H1514,A,19:25,0,0.101322785
2019,9,16,월,ARP3,ARP2,H,H1514,D,18:30,1,0.237348184
2019,9,16,월,ARP3,ARP6,H,H1851,A,11:20,0,0.049767639
2019,9,16,월,ARP6,ARP3,H,H1851,D,10:10,0,0.045435637
2019,9,16,월,ARP3,ARP1,I,I1323,A,16:10,0,0.025387347
2019,9,16,월,ARP1,ARP3,I,I1323,D,14:55,0,0.12732853
2019,9,16,월,ARP6,ARP3,I,I1552,A,10:20,0,0.05916255
2019,9,16,월,ARP3,ARP6,I,I1552,D,9:10,0,0.090263002
2019,9,16,월,ARP3,ARP2,I,I1567,A,19:55,0,0.075390413
2019,9,16,월,ARP2,ARP3,I,I1567,D,19:00,1,0.31894514
2019,9,16,월,ARP2,ARP3,J,J1005,A,10:00,0,0.003344768
2019,9,16,월,ARP3,ARP2,J,J1005,D,9:00,0,0.039625961
2019,9,16,월,ARP3,ARP1,J,J1204,A,7:30,0,0.012283147
2019,9,16,월,ARP1,ARP3,J,J1204,D,6:20,0,0.019627733
2019,9,16,월,ARP3,ARP1,J,J1238,A,15:00,0,0.01695439
2019,9,16,월,ARP1,ARP3,J,J1238,D,13:50,0,0.05045183
2019,9,16,월,ARP1,ARP3,J,J1259,A,20:10,0,0.018721439
2019,9,16,월,ARP3,ARP1,J,J1259,D,19:00,0,0.108375117
2019,9,16,월,ARP3,ARP1,A,A1901,A,7:15,0,0.014117449
2019,9,16,월,ARP1,ARP3,A,A1901,D,6:05,0,0.010298877
2019,9,16,월,ARP1,ARP3,A,A1922,A,13:20,0,0.022872949
2019,9,16,월,ARP3,ARP1,A,A1922,D,12:10,0,0.052744161
2019,9,16,월,ARP1,ARP3,A,A1948,A,15:30,0,0.026549522
2019,9,16,월,ARP3,ARP1,A,A1948,D,14:20,0,0.110424042
2019,9,16,월,ARP1,ARP3,A,A1971,D,15:55,0,0.188837901
2019,9,16,월,ARP1,ARP3,A,A1996,A,22:05,0,0.003001823
2019,9,16,월,ARP3,ARP1,A,A1996,D,20:55,1,0.405319482
2019,9,16,월,ARP2,ARP3,B,B1100,A,9:30,0,0.054584388
2019,9,16,월,ARP3,ARP2,B,B1100,D,8:30,0,0.063993476
2019,9,16,월,ARP2,ARP3,B,B1116,A,19:30,0,0.026563166
2019,9,16,월,ARP3,ARP2,B,B1116,D,18:35,0,0.08899013
2019,9,16,월,ARP1,ARP3,F,F1218,A,15:55,0,0.034087736
2019,9,16,월,ARP3,ARP1,F,F1218,D,14:45,0,0.104452915
2019,9,16,월,ARP3,ARP1,F,F1231,A,20:35,1,0.15008691
2019,9,16,월,ARP1,ARP3,F,F1231,D,19:25,1,0.385627538
2019,9,16,월,ARP6,ARP3,F,F1706,A,22:25,1,0.155181423
2019,9,16,월,ARP3,ARP6,F,F1706,D,21:15,1,0.442130685
2019,9,16,월,ARP3,ARP1,H,H1129,A,20:15,0,0.058752924
2019,9,16,월,ARP1,ARP3,H,H1129,D,19:05,0,0.128911033
2019,9,16,월,ARP1,ARP3,H,H1151,D,6:15,0,0.014826361
2019,9,16,월,ARP3,ARP2,H,H1515,A,18:00,0,0.074753314
2019,9,16,월,ARP2,ARP3,H,H1515,D,17:05,0,0.170108348
2019,9,16,월,ARP6,ARP3,H,H1852,A,9:05,0,0.047312286
2019,9,16,월,ARP3,ARP6,H,H1852,D,7:55,1,0.332645088
2019,9,16,월,ARP3,ARP1,I,I1325,A,16:50,0,0.105506122
2019,9,16,월,ARP1,ARP3,I,I1325,D,15:35,1,0.378902048
2019,9,16,월,ARP2,ARP3,I,I1568,A,20:00,1,0.127909973
2019,9,16,월,ARP3,ARP2,I,I1568,D,19:05,0,0.225081131
2019,9,16,월,ARP3,ARP2,J,J1006,A,8:35,0,0.021518461
2019,9,16,월,ARP2,ARP3,J,J1006,D,7:35,0,0.018277433
2019,9,16,월,ARP1,ARP3,J,J1205,A,8:10,0,0.010436214
2019,9,16,월,ARP3,ARP1,J,J1205,D,7:00,0,0.019475432
2019,9,16,월,ARP3,ARP1,J,J1220,A,12:15,0,0.018223394
2019,9,16,월,ARP1,ARP3,J,J1220,D,11:05,0,0.040789746
2019,9,16,월,ARP1,ARP3,J,J1239,A,16:50,0,0.065335587
2019,9,16,월,ARP3,ARP1,J,J1239,D,15:40,0,0.146246627
2019,9,16,월,ARP3,ARP1,J,J1260,A,20:00,0,0.094853409
2019,9,16,월,ARP1,ARP3,J,J1260,D,18:50,0,0.100395299
2019,9,16,월,ARP1,ARP3,A,A1902,A,7:50,0,0.011652929
2019,9,16,월,ARP3,ARP1,A,A1902,D,6:40,0,0.017719917
2019,9,16,월,ARP1,ARP3,A,A1924,A,13:45,0,0.075426318
2019,9,16,월,ARP3,ARP1,A,A1924,D,12:35,0,0.141210407
2019,9,16,월,ARP1,ARP3,A,A1950,A,17:00,0,0.049319144
2019,9,16,월,ARP3,ARP1,A,A1950,D,15:50,0,0.182367921
2019,9,16,월,ARP1,ARP3,A,A1972,A,18:50,0,0.047529746
2019,9,16,월,ARP3,ARP1,A,A1972,D,17:40,1,0.309940428
2019,9,16,월,ARP3,ARP2,B,B1101,A,7:55,0,0.036048096
2019,9,16,월,ARP2,ARP3,B,B1101,D,6:50,0,0.049404565
2019,9,16,월,ARP3,ARP2,B,B1117,A,18:00,0,0.017698474
2019,9,16,월,ARP2,ARP3,B,B1117,D,17:05,0,0.009314235
2019,9,16,월,ARP3,ARP2,B,B1183,A,12:45,0,0.014411221
2019,9,16,월,ARP2,ARP3,B,B1183,D,11:45,0,0.023439867
2019,9,16,월,ARP3,ARP1,F,F1205,A,7:55,0,0.018819328
2019,9,16,월,ARP1,ARP3,F,F1205,D,6:50,0,0.060990345
2019,9,16,월,ARP3,ARP1,F,F1219,A,15:45,1,0.18576701
2019,9,16,월,ARP1,ARP3,F,F1219,D,14:35,0,0.171537876
2019,9,16,월,ARP1,ARP3,F,F1232,A,22:25,0,0.003253764
2019,9,16,월,ARP3,ARP1,F,F1232,D,21:15,1,0.616139293
2019,9,16,월,ARP3,ARP2,F,F1901,A,8:00,0,0.080730177
2019,9,16,월,ARP2,ARP3,F,F1901,D,7:00,1,0.386728913
2019,9,16,월,ARP1,ARP3,H,H1116,A,14:35,0,0.057117619
2019,9,16,월,ARP3,ARP1,H,H1116,D,13:25,0,0.210667834
2019,9,16,월,ARP1,ARP3,H,H1130,A,22:15,0,0.025029965
2019,9,16,월,ARP3,ARP1,H,H1130,D,21:05,1,0.391393542
2019,9,16,월,ARP1,ARP3,H,H1154,A,13:30,0,0.048826467
2019,9,16,월,ARP3,ARP1,H,H1154,D,12:20,0,0.132264942
2019,9,16,월,ARP2,ARP3,H,H1516,A,21:05,0,0.022479052
2019,9,16,월,ARP3,ARP2,H,H1516,D,20:05,0,0.071067534
2019,9,16,월,ARP3,ARP6,H,H1853,A,20:35,0,0.021112805
2019,9,16,월,ARP6,ARP3,H,H1853,D,19:25,0,0.038527358
2019,9,16,월,ARP1,ARP3,I,I1326,A,16:40,0,0.101057671
2019,9,16,월,ARP3,ARP1,I,I1326,D,15:30,0,0.18090336
2019,9,16,월,ARP3,ARP6,I,I1553,A,12:05,0,0.051178016
2019,9,16,월,ARP6,ARP3,I,I1553,D,10:55,0,0.229827747
2019,9,16,월,ARP6,ARP3,I,I1582,A,10:40,0,0.057649281
2019,9,16,월,ARP3,ARP6,I,I1582,D,9:30,1,0.256299704
2019,9,16,월,ARP2,ARP3,J,J1007,A,13:00,0,0.057165027
2019,9,16,월,ARP3,ARP2,J,J1007,D,12:00,0,0.177893594
2019,9,16,월,ARP3,ARP1,J,J1206,A,8:30,0,0.008852755
2019,9,16,월,ARP1,ARP3,J,J1206,D,7:20,0,0.020151364
2019,9,16,월,ARP1,ARP3,J,J1221,A,12:50,0,0.017378522
2019,9,16,월,ARP3,ARP1,J,J1221,D,11:40,0,0.058859136
2019,9,16,월,ARP3,ARP1,A,A1903,A,7:35,0,0.015257746
2019,9,16,월,ARP1,ARP3,A,A1903,D,6:25,0,0.010298877
2019,9,16,월,ARP3,ARP1,A,A1951,A,15:10,0,0.083286151
2019,9,16,월,ARP1,ARP3,A,A1951,D,14:00,1,0.316405833
2019,9,16,월,ARP3,ARP1,A,A1973,A,19:00,0,0.088788882
2019,9,16,월,ARP1,ARP3,A,A1973,D,17:50,1,0.239477187
2019,9,16,월,ARP1,ARP3,A,A1998,A,22:20,0,0.042701934
2019,9,16,월,ARP3,ARP1,A,A1998,D,21:10,1,0.251516193
2019,9,16,월,ARP2,ARP3,B,B1102,A,10:15,0,0.027444378
2019,9,16,월,ARP3,ARP2,B,B1102,D,9:15,0,0.113496132
2019,9,16,월,ARP4,ARP3,B,B1200,A,10:40,0,0.028131656
2019,9,16,월,ARP3,ARP4,B,B1200,D,9:25,0,0.146213397
2019,9,16,월,ARP1,ARP3,F,F1206,A,10:00,0,0.028790498
2019,9,16,월,ARP3,ARP1,F,F1206,D,8:50,0,0.217907831
2019,9,16,월,ARP3,ARP1,F,F1233,A,20:55,0,0.065297373
2019,9,16,월,ARP1,ARP3,F,F1233,D,19:45,1,0.316577941
2019,9,16,월,ARP2,ARP3,F,F1904,A,11:05,1,0.128856719
2019,9,16,월,ARP3,ARP2,F,F1904,D,10:05,1,0.517574012
2019,9,16,월,ARP3,ARP1,H,H1117,A,13:50,0,0.084848002
2019,9,16,월,ARP1,ARP3,H,H1117,D,12:40,0,0.116226926
2019,9,16,월,ARP3,ARP1,H,H1155,A,16:40,0,0.019378386
2019,9,16,월,ARP1,ARP3,H,H1155,D,15:25,0,0.036965296
2019,9,16,월,ARP6,ARP3,H,H1854,A,18:45,0,0.023868728
2019,9,16,월,ARP1,ARP3,I,I1328,A,18:00,0,0.046118964
2019,9,16,월,ARP3,ARP1,I,I1328,D,16:45,1,0.373388112
2019,9,16,월,ARP6,ARP3,I,I1554,A,15:25,0,0.026655562
2019,9,16,월,ARP3,ARP6,I,I1554,D,14:15,0,0.085930221
2019,9,16,월,ARP3,ARP1,J,J1208,A,9:10,0,0.010725403
2019,9,16,월,ARP1,ARP3,J,J1208,D,8:00,0,0.022706972
2019,9,16,월,ARP3,ARP1,J,J1242,A,16:10,0,0.003409731
2019,9,16,월,ARP1,ARP3,J,J1242,D,15:00,0,0.088044636
2019,9,16,월,ARP1,ARP3,J,J1261,A,21:00,0,0.040058017
2019,9,16,월,ARP3,ARP1,J,J1261,D,19:50,0,0.118342474
2019,9,16,월,ARP3,ARP1,A,A1925,A,9:40,0,0.023869608
2019,9,16,월,ARP1,ARP3,A,A1925,D,8:30,0,0.016653331
2019,9,16,월,ARP1,ARP3,A,A1980,A,20:10,0,0.025195204
2019,9,16,월,ARP3,ARP1,A,A1980,D,19:00,0,0.068723373
2019,9,16,월,ARP1,ARP3,B,B1010,A,17:30,0,0.084176853
2019,9,16,월,ARP3,ARP1,B,B1010,D,16:20,1,0.375396609
2019,9,16,월,ARP2,ARP3,B,B1132,A,17:50,0,0.088422418
2019,9,16,월,ARP3,ARP2,B,B1132,D,16:45,1,0.368815541
2019,9,16,월,ARP3,ARP4,B,B1201,A,8:30,0,0.014210972
2019,9,16,월,ARP4,ARP3,B,B1201,D,7:30,0,0.026590902
2019,9,16,월,ARP3,ARP1,F,F1207,A,9:20,0,0.027820949
2019,9,16,월,ARP1,ARP3,F,F1207,D,8:10,0,0.103238381
2019,9,16,월,ARP1,ARP3,F,F1220,A,16:10,1,0.185044512
2019,9,16,월,ARP3,ARP1,F,F1220,D,14:55,1,0.887741745
2019,9,16,월,ARP3,ARP1,H,H1101,A,7:35,0,0.002344955
2019,9,16,월,ARP1,ARP3,H,H1101,D,6:25,0,0.014826361
2019,9,16,월,ARP1,ARP3,H,H1118,A,15:10,0,0.057117619
2019,9,16,월,ARP3,ARP1,H,H1118,D,14:00,0,0.123601928
2019,9,16,월,ARP3,ARP1,H,H1133,A,20:45,0,0.028383164
2019,9,16,월,ARP1,ARP3,H,H1133,D,19:35,0,0.031242589
2019,9,16,월,ARP1,ARP3,H,H1158,A,22:20,0,0.047674004
2019,9,16,월,ARP3,ARP1,H,H1158,D,21:10,1,0.391393542
2019,9,16,월,ARP3,ARP8,H,H1601,A,11:05,0,0.020442419
2019,9,16,월,ARP8,ARP3,H,H1601,D,10:15,0,0.025846485
2019,9,16,월,ARP3,ARP6,H,H1854,D,17:20,1,0.273531824
2019,9,16,월,ARP1,ARP3,I,I1330,A,18:10,0,0.051499102
2019,9,16,월,ARP3,ARP1,I,I1330,D,17:00,1,0.236567721
2019,9,16,월,ARP3,ARP6,I,I1557,A,17:10,0,0.026137108
2019,9,16,월,ARP6,ARP3,I,I1557,D,16:00,0,0.219494194
2019,9,16,월,ARP3,ARP6,I,I1583,A,12:35,0,0.052797422
2019,9,16,월,ARP6,ARP3,I,I1583,D,11:25,1,0.257561833
2019,9,16,월,ARP3,ARP2,J,J1008,A,11:10,0,0.035895858
2019,9,16,월,ARP2,ARP3,J,J1008,D,10:10,0,0.150758237
2019,9,16,월,ARP1,ARP3,J,J1223,A,13:10,0,0.037476912
2019,9,16,월,ARP3,ARP1,J,J1223,D,12:00,1,0.247443333
2019,9,16,월,ARP3,ARP1,J,J1262,A,20:20,0,0.050728198
2019,9,16,월,ARP1,ARP3,J,J1262,D,19:10,0,0.100395299
2019,9,16,월,ARP1,ARP3,A,A1904,A,9:05,0,0.012480311
2019,9,16,월,ARP3,ARP1,A,A1904,D,7:55,0,0.015503465
2019,9,16,월,ARP3,ARP1,A,A1927,A,11:00,0,0.025727611
2019,9,16,월,ARP1,ARP3,A,A1927,D,9:50,0,0.032627951
2019,9,16,월,ARP3,ARP1,A,A1953,A,15:10,0,0.083286151
2019,9,16,월,ARP1,ARP3,A,A1953,D,14:05,1,0.316405833
2019,9,16,월,ARP3,ARP1,A,A1981,A,19:35,0,0.112173945
2019,9,16,월,ARP3,ARP1,B,B1011,A,8:05,0,0.018073304
